Depth,GR, Temp,Pressure,Rd,Rs,Vp,Vs,INDEX
m,API,C,Mpa,Ohmm,Ohmm,m/s,m/s,Rock types
982.14,14.9532,23.924,8.78367,301.871,331,4111.84,2633.43,Basalt
982.24,14.374,23.9301,8.78454,351.497,395.28,4111.84,2633.43,Basalt
982.34,13.9874,23.9362,8.78551,479.431,504.07,4300.46,2575.55,Basalt
982.44,13.7015,23.9424,8.78637,592.798,572.321,4422.17,2547.55,Basalt
982.54,13.5293,23.9486,8.78724,618.249,560.661,4006.41,2547.55,Basalt
982.64,13.6192,23.955,8.78824,578.889,510.486,3750,2561.48,Basalt
982.74,14.0485,23.9615,8.78921,532.232,470.212,3750,2561.48,Basalt
982.84,14.6383,23.9681,8.79017,475.807,427.199,3750,2561.48,Basalt
982.94,15.0953,23.9748,8.79108,372.969,346.343,3662.11,2547.55,Basalt
983.04,15.1646,23.9817,8.79203,239.574,240.88,3662.11,2547.55,Basalt
983.14,14.8219,23.9887,8.79304,140.069,160.386,4261.36,2561.48,Basalt
983.24,14.3301,23.9958,8.79396,106.868,130.556,2467.11,2467.11,Basalt
983.34,14.0058,24.003,8.79495,125.01,153.754,3104.3,2454.19,Basalt
983.44,14.0561,24.0102,8.79591,189.995,242.08,4507.21,2589.78,Basalt
983.54,14.5916,24.0173,8.79694,310.748,394.143,3396.74,2604.17,Basalt
983.64,15.5676,24.0245,8.79789,463.206,563.329,3396.74,2589.78,Basalt
983.74,16.7377,24.0317,8.79888,586.923,681.904,3472.22,2561.48,Basalt
983.84,17.8081,24.0389,8.79993,640.575,721.93,3633.72,2589.78,Basalt
983.94,18.5398,24.0459,8.80086,633.763,707.798,4464.29,2604.17,Basalt
984.04,18.828,24.0528,8.80189,605.437,680.308,4422.17,2561.48,Basalt
984.14,18.6842,24.0594,8.80294,591.223,670.804,3498.13,2604.17,Basalt
984.24,18.2646,24.0657,8.80389,613.021,698.14,5040.32,2633.43,Basalt
984.34,17.7852,24.0718,8.80487,673.158,757.45,5151.1,2506.68,Basalt
984.44,17.4026,24.0777,8.80587,744.712,804.864,4040.95,2633.43,Basalt
984.54,17.123,24.0836,8.80687,779.711,786.033,4507.21,2520.16,Basalt
984.64,16.6999,24.0895,8.8079,741.432,688.706,4464.29,2379.44,Basalt
984.74,15.9038,24.0953,8.80888,634.621,557.76,4507.21,2648.3,Basalt
984.84,14.8756,24.1009,8.80984,505.006,452.903,4611.54,2709.54,Basalt
984.94,13.95,24.1064,8.81082,404.959,399.843,5418.09,3446.69,Basalt
985.04,13.4941,24.1117,8.81186,358.083,386.157,6088.69,3421.53,Basalt
985.14,13.8559,24.1169,8.81289,353.477,390.642,6215.42,3446.69,Basalt
985.24,15.0605,24.122,8.81392,367.221,403.433,6048.64,3396.74,Basalt
985.34,16.788,24.1272,8.8149,387.767,425.106,6594.79,3421.53,Basalt
985.44,18.5676,24.1325,8.81578,415.798,455.387,6142.65,3277.97,Basalt
985.54,20.0722,24.138,8.8168,448.658,486.958,5828.6,3348.21,Basalt
985.64,21.1316,24.1436,8.81784,473.598,504.124,5687.87,3255.21,Basalt
985.74,21.6826,24.1494,8.81885,476.751,496.432,5613.97,3188.78,Basalt
985.84,21.7971,24.1553,8.81981,458.58,471.314,5484.14,3301.06,Basalt
985.94,21.6032,24.1616,8.82088,434.856,447.669,6321.34,3348.21,Basalt
986.04,21.3135,24.168,8.82184,422.126,439.211,6174.64,3372.3,Basalt
986.14,21.1764,24.1746,8.8228,424.541,446.009,5872.35,3396.74,Basalt
986.24,21.2896,24.1814,8.82376,432.996,459.507,5913.33,3324.47,Basalt
986.34,21.7149,24.1882,8.82476,435.908,471.282,5463.22,3324.47,Basalt
986.44,22.3332,24.1952,8.82576,429.579,476.739,5925.67,3324.47,Basalt
986.54,22.776,24.2022,8.82677,418.957,474.774,5721.18,3324.47,Basalt
986.64,22.6292,24.2092,8.82769,410.35,467.109,5967.62,3372.3,Basalt
986.74,21.6759,24.2163,8.82869,406.001,457.545,6249.94,3348.21,Basalt
986.84,20.1056,24.2234,8.82964,404.525,450.087,6131.46,3396.74,Basalt
986.94,18.3484,24.2306,8.8306,406.409,448.529,6009.62,3396.74,Basalt
987.04,16.9549,24.2377,8.83161,415.351,455.203,6173.85,3372.3,Basalt
987.14,16.2967,24.2446,8.8326,432.72,468.48,6051.66,3372.3,Basalt
987.24,16.3673,24.2513,8.83358,453.111,482.496,5792.94,3396.74,Basalt
987.34,16.8333,24.2577,8.83453,468.184,491.97,5719.87,3396.74,Basalt
987.44,17.2164,24.2638,8.83556,473.925,496.781,6393.45,3421.53,Basalt
987.54,17.2437,24.2697,8.83654,474.071,500.38,6555.94,3396.74,Basalt
987.64,17.0049,24.2754,8.83744,473.802,503.145,6017.09,3348.21,Basalt
987.74,16.6807,24.281,8.83844,472.065,500.614,5934.5,3348.21,Basalt
987.84,16.4549,24.2867,8.83946,464.162,490.799,5791.54,3396.74,Basalt
987.94,16.3231,24.2924,8.84044,451.557,480.472,5932.58,3421.53,Basalt
988.04,16.1709,24.2982,8.84141,442.907,478.788,5829.22,3446.69,Basalt
988.14,15.9991,24.3039,8.84243,443.166,486.314,6010.21,3421.53,Basalt
988.24,15.9458,24.3096,8.84342,451.636,500.654,5934.5,3372.3,Basalt
988.34,16.1465,24.3155,8.84444,471.26,526.642,5934.5,3372.3,Basalt
988.44,16.6169,24.3216,8.84542,506.183,567.263,5863.04,3324.47,Basalt
988.54,17.1306,24.3279,8.84643,547.364,609.044,5613.47,3210.62,Basalt
988.64,17.4244,24.3343,8.8474,575.483,633.864,5547.53,3083.88,Basalt
988.74,17.2082,24.3408,8.84838,586.898,643.795,5648.41,3125,Basalt
988.84,16.4526,24.3472,8.84937,599.081,656.371,5794.99,3255.21,Basalt
988.94,15.3571,24.3533,8.85032,622.947,675.298,6175.49,3348.21,Basalt
989.04,14.1897,24.3592,8.85134,645.341,685.158,6467.39,3324.47,Basalt
989.14,13.1872,24.3649,8.85231,651.023,678.975,5817.66,3277.97,Basalt
989.24,12.4662,24.3706,8.85339,647.967,672.497,5935.75,3301.06,Basalt
989.34,12.0588,24.3763,8.85435,656.87,681.899,5715.05,3277.97,Basalt
989.44,11.9845,24.382,8.85535,682.763,702.004,5648.41,3324.47,Basalt
989.54,12.3019,24.3876,8.85631,710.15,714.465,5388.51,3277.97,Basalt
989.64,13.0385,24.3933,8.85732,724.638,709.872,5993.87,3232.76,Basalt
989.74,14.0555,24.399,8.8583,721.829,689.318,5442.84,3104.3,Basalt
989.84,15.2698,24.4048,8.85928,695.018,649.618,9765.62,2725.29,Basalt
989.94,16.543,24.4105,8.86029,637.457,586.248,5450.58,2741.23,Basalt
990.04,17.607,24.4163,8.86135,562.388,514.176,4882.81,2403.85,Basalt
990.14,18.3115,24.422,8.86239,497.649,464.869,5933.54,2561.48,Basalt
990.24,18.7106,24.4277,8.8634,454.104,449.276,5095.11,2693.97,Basalt
990.34,18.9243,24.4334,8.86444,416.751,439.556,6334.46,2533.78,Basalt
990.44,18.9666,24.4391,8.86553,373.115,403.586,7102.27,2633.43,Basalt
990.54,18.8448,24.445,8.86655,332.96,344.915,7102.27,2633.43,Basalt
990.64,18.535,24.4509,8.86759,310.048,294.011,6793.48,2428.76,Basalt
990.74,17.9907,24.4569,8.86865,303.407,270.521,4641.09,2575.55,Basalt
990.84,17.3062,24.463,8.86963,306.676,264.786,6510.42,2678.57,Basalt
990.94,16.6466,24.469,8.87071,312.054,253.551,5229.93,2589.78,Basalt
991.04,16.1333,24.4751,8.87177,302.232,225.059,4959.04,2618.71,Basalt
991.14,15.9341,24.4812,8.87276,263.739,189.425,4817.96,2806.89,Basalt
991.24,16.0293,24.4875,8.8738,210.942,167.941,4968.45,2596.61,Basalt
991.34,16.1932,24.4938,8.87495,176.108,172.522,5224.25,2575.18,Basalt
991.44,16.1941,24.5002,8.87598,175.218,195.959,5223.45,2575.18,Basalt
991.54,15.9746,24.5067,8.877,195.595,221.025,4963.42,2589.78,Basalt
991.64,15.6549,24.5131,8.87803,222.39,237.427,6152.7,2520.16,Basalt
991.74,15.4777,24.5196,8.87907,258.754,252.08,5643.29,2648.3,Basalt
991.84,15.7891,24.5261,8.88008,309.265,278.997,5095.11,2575.55,Basalt
991.94,16.8778,24.5327,8.88115,353.833,314.099,5208.33,2561.48,Basalt
992.04,18.5771,24.5394,8.88215,360.881,333.098,5266.85,2618.71,Basalt
992.14,20.3741,24.5461,8.88321,324.569,322.95,3906.25,2741.23,Basalt
992.24,21.6806,24.5528,8.88415,276.282,301.617,4929.05,2663.35,Basalt
992.34,22.0455,24.5594,8.88517,252.658,296.61,4758.25,2547.55,Basalt
992.44,21.4994,24.566,8.88615,261.586,313.416,4882.81,2693.97,Basalt
992.54,20.4705,24.5726,8.88716,287.031,338.411,5187.41,2790.18,Basalt
992.64,19.4197,24.5791,8.88818,317.962,366.474,5208.33,2790.18,Basalt
992.74,18.5752,24.5855,8.88916,358.122,406.13,5208.33,2790.18,Basalt
992.84,17.9625,24.5919,8.89013,407.509,457.035,4971.59,2840.91,Basalt
992.94,17.4556,24.5982,8.89112,450.494,501.614,5208.33,2741.23,Basalt
993.04,17.0427,24.6043,8.89213,473.667,524.258,5034.78,2604.17,Basalt
993.14,16.8386,24.6105,8.89316,482.262,527.89,4785.16,2693.97,Basalt
993.24,17.0677,24.6166,8.89413,490.408,527.15,4611.12,2709.54,Basalt
993.34,17.8188,24.6227,8.89513,498.45,525.017,4744.85,2693.97,Basalt
993.44,18.9803,24.6286,8.89616,489.569,508.65,5132.47,2773.67,Basalt
993.54,20.1619,24.6345,8.89714,458.129,478.626,4995.75,2757.35,Basalt
993.64,20.8955,24.6404,8.89816,431.87,464.298,4603.36,2533.78,Basalt
993.74,21.0074,24.6463,8.89909,446.017,491.318,4333.55,2547.55,Basalt
993.84,20.781,24.6524,8.90011,498.941,544.883,4423.74,2561.48,Basalt
993.94,20.4559,24.6586,8.90107,551.534,584.055,4627.2,2575.55,Basalt
994.04,20.1173,24.6651,8.90212,571.242,587.884,4892.5,2648.3,Basalt
994.14,19.5912,24.6716,8.90308,562.968,570.988,5161.73,2806.89,Basalt
994.24,18.6584,24.6781,8.90407,549.496,554.171,5124.33,2875.77,Basalt
994.34,17.2776,24.6846,8.90512,537.708,538.903,5151.72,2858.23,Basalt
994.44,15.6493,24.691,8.90614,519.217,517.644,4901.05,2823.79,Basalt
994.54,14.2043,24.6973,8.9071,492.764,491.856,4873.34,2823.79,Basalt
994.64,13.4173,24.7035,8.90808,466.819,469.298,5265.35,2893.52,Basalt
994.74,13.5128,24.7096,8.90908,449.455,456.603,5152.01,2911.49,Basalt
994.84,14.2905,24.7156,8.91008,444.529,456.236,5425.87,2929.69,Basalt
994.94,15.2163,24.7218,8.91108,444.936,457.827,5171.92,2948.11,Basalt
995.04,15.8987,24.7281,8.91209,429.871,439.164,4581.2,2929.69,Basalt
995.14,16.2558,24.7346,8.91308,389.331,394.752,4490.26,2911.49,Basalt
995.24,16.3442,24.7413,8.91411,347.191,356.974,4571.26,2966.77,Basalt
995.34,16.2712,24.7482,8.91519,339.826,366.354,4768.29,2806.88,Basalt
995.44,16.1939,24.7552,8.91615,372.344,420.706,4139.21,2733.1,Basalt
995.54,16.2294,24.7624,8.91718,412.677,474.298,4434.01,2741.23,Basalt
995.64,16.3236,24.7698,8.91821,430.204,489.687,4691.03,2741.23,Basalt
995.74,16.479,24.7774,8.91922,425.028,472.903,4631.4,2741.23,Basalt
995.84,16.6918,24.7851,8.92023,417.557,455.701,4769.37,2428.76,Basalt
995.94,16.9815,24.793,8.92127,425.537,460.222,4879.96,2773.67,Basalt
996.04,17.3298,24.8007,8.92226,451.946,485.657,4844.85,2725.29,Basalt
996.14,17.5347,24.8081,8.92326,484.175,515.705,5468.51,2858.23,Basalt
996.24,17.34,24.8152,8.92432,505.291,534.301,5326.74,2858.23,Basalt
996.34,16.7168,24.8219,8.92532,515.496,541.703,4822.75,2678.57,Basalt
996.44,15.9291,24.8284,8.92635,535.34,552.728,4800.14,2678.57,Basalt
996.54,15.2799,24.8349,8.92729,581.033,576.114,4402.13,2823.79,Basalt
996.64,14.9098,24.8415,8.9283,637.314,597.659,4492.66,2757.35,Basalt
996.74,14.8576,24.8483,8.92932,655.395,583.168,4574.33,2757.35,Basalt
996.84,14.9141,24.8553,8.93028,590.169,507.706,4551.04,2493.35,Basalt
996.94,14.8484,24.8625,8.93123,453.413,392.202,4419.39,2480.16,Basalt
997.04,14.6305,24.8698,8.9322,320.873,299.924,4409.28,2493.35,Basalt
997.14,14.4391,24.8772,8.93323,265.698,279.332,4522.68,2561.48,Basalt
997.24,14.5408,24.8845,8.93421,290.237,317.765,4608.72,2575.55,Basalt
997.34,15.0386,24.8917,8.93525,337.938,363.02,4728.55,2506.68,Basalt
997.44,15.8176,24.8988,8.93628,363.448,383.44,4598.04,2454.19,Basalt
997.54,16.6188,24.9058,8.93728,370.088,390.427,4462.48,2480.16,Basalt
997.64,17.2554,24.9128,8.93834,382.408,405.641,4480.55,2493.35,Basalt
997.74,17.5947,24.9198,8.93934,411.306,432.64,4598.19,2441.41,Basalt
997.84,17.5006,24.9268,8.94032,454.506,464.451,4860.26,2493.35,Basalt
997.94,16.9407,24.9338,8.94131,505.326,493.547,4921.94,2633.43,Basalt
998.04,15.9923,24.9406,8.94234,547.18,507.528,5700.33,2403.85,Basalt
998.14,14.8612,24.9471,8.94335,551.53,488.745,5452.52,2264.49,Basalt
998.24,13.8584,24.9535,8.94438,497.232,430.911,5648.76,2501.43,Basalt
998.34,13.3172,24.9596,8.94544,396.655,353.513,4877.82,2501.43,Basalt
998.44,13.4484,24.9654,8.9464,297.56,292.029,4406.37,2501.43,Basalt
998.54,14.1406,24.9711,8.94753,248.323,269.972,4371.91,2533.78,Basalt
998.64,15.0216,24.9766,8.94851,257.908,280.824,5236.74,2618.71,Basalt
998.74,15.7595,24.9821,8.94954,289.239,294.824,5622.63,2561.48,Basalt
998.84,16.3519,24.9876,8.95057,296.335,286.461,5687.04,2547.55,Basalt
998.94,16.9312,24.9932,8.95153,267.991,257.218,5224.2,2493.35,Basalt
999.04,17.5628,24.9989,8.95254,233.118,232.496,5100.04,2693.97,Basalt
999.14,18.1605,25.0046,8.95359,228.502,237.283,5434.41,2480.16,Basalt
999.24,18.5083,25.0103,8.95456,265.542,272.722,5141.83,2454.19,Basalt
999.34,18.4051,25.0159,8.95554,323.696,314.973,8457.6,2575.55,Basalt
999.44,17.8842,25.0212,8.9566,369.289,336.854,8926.65,2520.16,Basalt
999.54,17.3278,25.0265,8.95762,380.929,329.354,8926.65,2520.16,Basalt
999.64,17.23,25.0319,8.95863,359.777,302.348,8500.42,2454.19,Basalt
999.74,17.8148,25.0375,8.95958,319.392,268.682,8480.33,2454.19,Basalt
999.84,18.8373,25.0434,8.96054,270.511,233.039,8480.33,2533.78,Basalt
999.94,19.708,25.0496,8.96158,221.112,199.771,6625.2,2547.55,Basalt
1000.04,19.9999,25.056,8.96257,185.248,182.9,5831.75,2520.16,Basalt
1000.14,19.6338,25.0625,8.96362,179.241,195.972,5992.54,2467.11,Basalt
1000.24,18.914,25.0691,8.96463,203.631,232.978,5476.93,2467.11,Basalt
1000.34,18.3283,25.0758,8.96565,240.821,273.573,6730.31,2533.78,Basalt
1000.44,18.1638,25.0826,8.96665,279.481,310.792,6803.13,2480.16,Basalt
1000.54,18.3819,25.0897,8.96767,326.121,354.729,7525.78,2480.16,Basalt
1000.64,18.7464,25.097,8.96872,380.44,402.4,7214.66,2480.16,Basalt
1000.74,18.9688,25.1044,8.96966,417.19,427.902,7844.79,2520.16,Basalt
1000.84,18.9029,25.1119,8.97071,413.049,416.884,7999.89,2561.48,Basalt
1000.94,18.6167,25.1195,8.97171,378.845,390.484,8069.66,2561.48,Basalt
1001.04,18.4081,25.1271,8.97268,349.947,379.957,6386.25,2533.78,Basalt
1001.14,18.5118,25.1346,8.97369,348.399,390.446,6767.31,2480.16,Basalt
1001.24,18.9695,25.1419,8.97469,367.772,404.814,8859.74,2547.55,Basalt
1001.34,19.5064,25.149,8.97573,390.848,411.595,8260.99,2480.16,Basalt
1001.44,19.6802,25.156,8.97674,404.365,409.32,6923.91,2618.71,Basalt
1001.54,19.1437,25.1628,8.97781,395.341,390.574,6243.83,2648.3,Basalt
1001.64,17.8716,25.1696,8.97884,354.701,347.569,4595.59,2648.3,Basalt
1001.74,16.1243,25.1766,8.9799,294.992,295.57,4006.41,2633.43,Basalt
1001.84,14.4227,25.1836,8.98092,252.145,270.397,4006.41,2633.43,Basalt
1001.94,13.2769,25.1908,8.98192,258.48,295.963,4470.82,2663.35,Basalt
1002.04,13.0045,25.1979,8.9829,310.718,357.179,4467.93,2575.55,Basalt
1002.14,13.5243,25.205,8.98393,371.88,413.075,5368.47,2589.78,Basalt
1002.24,14.5142,25.2121,8.985,406.116,433.721,5469.2,2757.35,Basalt
1002.34,15.6725,25.2192,8.98601,405.471,420.924,5275.74,2709.54,Basalt
1002.44,16.8148,25.2264,8.98699,384.07,396.48,4745.56,2678.57,Basalt
1002.54,17.684,25.2338,8.98802,360.404,380.33,4641.54,2741.23,Basalt
1002.64,18.0497,25.2412,8.98907,348.133,379.482,6281.04,2757.35,Basalt
1002.74,17.838,25.2486,8.99013,346.697,383.627,6061.46,2832.36,Basalt
1002.84,17.1511,25.2562,8.9911,338.951,374.321,5924.34,2847.13,Basalt
1002.94,16.2561,25.2638,8.99218,315.002,350.664,5452.39,2955.01,Basalt
1003.04,15.5001,25.2716,8.9932,298.474,342.003,5250.94,2971.09,Basalt
1003.14,15.0319,25.2793,8.99424,327.801,380.818,4973.25,2985.67,Basalt
1003.24,14.8001,25.2868,8.99527,406.911,461.127,5179.72,2985.67,Basalt
1003.34,14.6896,25.294,8.99625,496.421,541.44,5136.3,2790.18,Basalt
1003.44,14.5267,25.3009,8.99728,561.325,592.678,5922.49,2875.77,Basalt
1003.54,14.1882,25.3075,8.99828,602.641,620.489,5556.33,2741.23,Basalt
1003.64,13.7698,25.314,8.99926,625.503,629.316,5728.05,2725.29,Basalt
1003.74,13.4414,25.3206,9.00029,606.74,597.714,4935.85,2676.16,Basalt
1003.84,13.2964,25.3271,9.00128,529.508,517.024,4739.2,2676.16,Basalt
1003.94,13.4458,25.3337,9.00231,428.508,427.206,4739.2,2676.16,Basalt
1004.04,13.9228,25.3403,9.00332,365.359,384.059,5045.57,2676.16,Basalt
1004.14,14.609,25.3471,9.00436,359.708,397.069,4989.33,2676.16,Basalt
1004.24,15.3348,25.3539,9.00529,374.702,425.479,5330.09,2741.23,Basalt
1004.34,15.8947,25.361,9.00628,375.794,438.968,5424.96,2648.3,Basalt
1004.44,16.0916,25.3683,9.00732,381.728,457.591,5283.21,2757.35,Basalt
1004.54,15.9457,25.3757,9.00829,436.123,516.366,4552.31,2741.23,Basalt
1004.64,15.5592,25.3833,9.00933,541.874,609.115,4857.64,2893.52,Basalt
1004.74,15.0619,25.3909,9.01033,647.989,686.789,4962.96,2911.49,Basalt
1004.84,14.6168,25.3985,9.01133,698.659,704.636,5208.33,2893.52,Basalt
1004.94,14.2932,25.4062,9.01231,679.732,661.25,5069.37,2911.49,Basalt
1005.04,13.9905,25.414,9.01333,621.251,592.542,4912.24,2929.69,Basalt
1005.14,13.6521,25.4217,9.01431,571.923,539.585,5389,2929.69,Basalt
1005.24,13.2995,25.4295,9.01532,574.433,530.068,5047.72,2948.11,Basalt
1005.34,12.9609,25.4372,9.01637,645.108,568.769,5208.33,2985.67,Basalt
1005.44,12.6269,25.445,9.01739,749.704,623.737,5240.46,3024.19,Basalt
1005.54,12.3628,25.4526,9.01846,805.003,635.035,5484.14,3063.73,Basalt
1005.64,12.2998,25.4602,9.01947,743.148,564.765,5484.14,3063.73,Basalt
1005.74,12.4953,25.4674,9.02046,580.662,438.37,5547.53,3125,Basalt
1005.84,12.8194,25.4743,9.02151,406.224,322.632,5580.36,3125,Basalt
1005.94,13.0328,25.4807,9.02254,298.511,263.418,5449.16,3063.73,Basalt
1006.04,12.9731,25.4868,9.02361,264.838,252.431,5241.22,3043.83,Basalt
1006.14,12.6485,25.4929,9.0246,262.504,255.953,5461.51,3083.88,Basalt
1006.24,12.2206,25.4992,9.02561,257.475,255.046,5162.03,3063.73,Basalt
1006.34,11.9926,25.5057,9.02665,245.98,250.522,5298.13,3024.19,Basalt
1006.44,12.2816,25.5125,9.02763,234.436,247.207,5231.44,3024.19,Basalt
1006.54,13.2838,25.5195,9.02864,229.622,251.574,5026.45,2985.67,Basalt
1006.64,14.8234,25.5266,9.0297,246.769,279.384,5089.89,3004.81,Basalt
1006.74,16.3043,25.5337,9.03066,306.369,346.933,5257.81,3083.88,Basalt
1006.84,17.1861,25.5407,9.03163,410.318,447.472,5471.92,3167.23,Basalt
1006.94,17.2999,25.5475,9.03275,525.486,543.663,5366.18,3167.23,Basalt
1007.04,16.8277,25.5541,9.03376,598.735,589.802,4924.56,2948.11,Basalt
1007.14,16.1702,25.5606,9.03473,595.386,565.722,4486.5,2725.29,Basalt
1007.24,15.832,25.5671,9.03578,524.291,490.229,4149.37,2467.11,Basalt
1007.34,16.0208,25.5738,9.03677,427.224,404.332,5565.84,2781.85,Basalt
1007.44,16.4738,25.5808,9.0378,344.952,341.123,4756.19,2771.26,Basalt
1007.54,16.7929,25.588,9.0388,291.703,305.512,4718.55,2875.77,Basalt
1007.64,16.7641,25.5953,9.03979,258,281.06,4240.95,2929.69,Basalt
1007.74,16.4131,25.6027,9.04087,231.794,255.238,4696.84,2929.69,Basalt
1007.84,15.9736,25.61,9.04191,216.068,235.652,4879.05,2911.49,Basalt
1007.94,15.6027,25.6173,9.0429,225.485,239.693,4882.81,2840.91,Basalt
1008.04,15.3751,25.6244,9.04394,267.219,272.5,4934.76,2757.35,Basalt
1008.14,15.349,25.6314,9.04493,325.887,315.269,5149.24,2653.4,Basalt
1008.24,15.6012,25.6384,9.04603,367.441,337.595,5347.01,2653.4,Basalt
1008.34,16.077,25.6453,9.04703,364.237,323.257,5587.13,2633.43,Basalt
1008.44,16.5701,25.6523,9.04808,316.029,280.795,5245.99,2648.3,Basalt
1008.54,16.8708,25.6593,9.04915,249.856,236.483,5594.41,2561.48,Basalt
1008.64,16.7408,25.6661,9.05019,203.02,219.265,5223.88,2648.3,Basalt
1008.74,16.1488,25.6729,9.05122,201.744,244.129,5824.33,2663.35,Basalt
1008.84,15.4785,25.6794,9.05226,243.508,300.604,5658.28,2693.97,Basalt
1008.94,15.2283,25.6857,9.05336,298.688,359.218,6818.66,2561.48,Basalt
1009.04,15.7582,25.6919,9.0544,336.505,396.491,5462.43,2493.35,Basalt
1009.14,17,25.698,9.05544,352.54,415.747,5100.82,2506.68,Basalt
1009.24,18.4806,25.704,9.05648,367.185,440.394,5612.21,2648.3,Basalt
1009.34,19.7055,25.71,9.05754,398.999,487.577,5318.42,2773.67,Basalt
1009.44,20.2775,25.716,9.05854,448.985,553.421,5651.98,2985.67,Basalt
1009.54,20.043,25.722,9.05958,508.408,620.007,5916.73,2741.23,Basalt
1009.64,19.0812,25.728,9.06059,569.721,676.614,5559.75,2875.77,Basalt
1009.74,17.801,25.7341,9.06165,634.007,736.693,5813.93,2929.69,Basalt
1009.84,16.6823,25.7404,9.06267,709.7,822.006,4976.13,2893.52,Basalt
1009.94,15.9694,25.7469,9.06374,800.359,928.796,4856.03,2663.35,Basalt
1010.04,15.688,25.7535,9.06484,896.026,1024.68,4716.8,2520.16,Basalt
1010.14,15.6125,25.7601,9.06586,979.49,1081.75,4137.26,2547.55,Basalt
1010.24,15.4597,25.7667,9.0669,1034.59,1094.96,4498.88,2875.77,Basalt
1010.34,15.1501,25.7733,9.06798,1052.43,1073.7,4627.7,2633.43,Basalt
1010.44,14.6668,25.7798,9.06909,1038.53,1033.75,4600.52,2648.3,Basalt
1010.54,14.1827,25.7864,9.07013,1015.67,998.24,3616.09,2533.78,Basalt
1010.64,13.9199,25.793,9.07124,1009.62,984.968,3467.55,2332.09,Basalt
1010.74,14.0508,25.7998,9.07241,1025.64,985.753,3648.76,2391.58,Basalt
1010.84,14.5797,25.8066,9.07355,1044.59,974.108,4058.25,2589.78,Basalt
1010.94,15.3633,25.8135,9.07464,1047.07,936.799,4094.53,2264.49,Basalt
1011.04,16.1448,25.8206,9.07572,1034.09,883.831,4192.47,2520.16,Basalt
1011.14,16.6185,25.8278,9.07679,1022.73,827.874,4734.85,2441.41,Basalt
1011.24,16.5904,25.8354,9.07793,1025.19,769.693,4185.27,2480.16,Basalt
1011.34,16.0748,25.8433,9.07909,1024.02,699.742,3524.44,2064.98,Basalt
1011.44,15.3168,25.8516,9.0802,970.837,604.494,3842.21,2083.33,Basalt
1011.54,14.7092,25.8602,9.08134,829.565,480.32,-999.25,2242.82,Basalt
1011.64,14.6765,25.8689,9.08249,621.846,345.11,-999.25,2029.22,Basalt
1011.74,15.4706,25.8778,9.08363,417.041,232.05,-999.25,2038.04,Basalt
1011.84,17.03,25.8867,9.0848,270.701,162.173,-999.25,1944.57,Basalt
1011.94,18.9412,25.8956,9.08587,189.1,129.771,-999.25,1920.62,Basalt
1012.04,20.5976,25.9046,9.08687,148.658,115.975,-999.25,1920.62,Basalt
1012.14,21.5076,25.9134,9.08795,131.363,109.901,-999.25,1925.71,Basalt
1012.24,21.4338,25.9223,9.08901,129.87,110.02,-999.25,1925.71,Basalt
1012.34,20.45,25.9311,9.09007,137.05,115.107,-999.25,1932.52,Basalt
1012.44,18.9278,25.9401,9.09112,145.51,122.765,3104.3,2074.11,Basalt
1012.54,17.3365,25.9492,9.09214,151.689,131.061,4040.95,2150.23,Basalt
1012.64,16.1643,25.9585,9.09318,155.551,138.299,4687.5,2379.44,Basalt
1012.74,15.6698,25.968,9.09423,158.013,143.321,4040.95,2102.02,Basalt
1012.84,15.8963,25.9774,9.09515,158.752,146.159,5326.7,2663.35,Basalt
1012.94,16.68,25.9868,9.0962,157.422,147.979,3578.24,2320.54,Basalt
1013.04,17.7077,25.996,9.09726,154.905,150.141,4148.23,2428.76,Basalt
1013.14,18.6532,26.005,9.09821,152.178,153.623,4148.23,2428.76,Basalt
1013.24,19.2536,26.0139,9.09924,149.308,158.44,4261.36,2391.58,Basalt
1013.34,19.4267,26.0225,9.10027,146.331,162.799,3780.24,2741.23,Basalt
1013.44,19.3685,26.031,9.10127,142.906,163.791,3780.24,2741.23,Basalt
1013.54,19.3425,26.0393,9.10225,143.125,170.688,3551.14,2741.23,Basalt
1013.64,19.6218,26.0473,9.10326,175.478,221.029,4185.27,2575.55,Basalt
1013.74,20.3,26.0551,9.10432,281.906,346.664,3188.78,2648.3,Basalt
1013.84,21.3105,26.0627,9.10543,448.191,509.291,3972.46,2741.23,Basalt
1013.94,22.4434,26.0702,9.10651,591.358,622.096,3277.97,2709.54,Basalt
1014.04,23.4314,26.0778,9.10755,667.837,658.22,4595.59,2663.35,Basalt
1014.14,24.0125,26.0856,9.10845,737.869,680.435,3232.76,2663.35,Basalt
1014.24,24.1163,26.0936,9.10946,863.176,739.504,3277.97,2648.3,Basalt
1014.34,23.8104,26.102,9.11049,986.395,794.224,4261.36,2589.78,Basalt
1014.44,23.3183,26.1105,9.11142,986.727,768.882,3348.21,2648.3,Basalt
1014.54,22.7643,26.1192,9.11238,826.962,648.018,3446.69,2589.78,Basalt
1014.64,22.1332,26.128,9.11338,588.25,483.996,3472.22,2678.57,Basalt
1014.74,21.3239,26.1368,9.11437,385.162,350.346,3232.76,2633.43,Basalt
1014.84,20.2517,26.1456,9.11531,291.684,306.134,2648.3,2648.3,Basalt
1014.94,19.0223,26.1544,9.11633,319.655,361.58,3301.06,2618.71,Basalt
