Depth,GR,TEMP1,TEMP2,P,Rmud,Rd,Rs,Th,U,K,Vp,Vs,Vw,INDEX
m,API,C,C,MPa,Ohmm,Ohmm,Ohmm,ppm,ppm,%,m/s,m/s,m/s,Rock types
1478.5,17.5947,114.208,114.245,13.3973,1.42628,196.182,252.291,1.60463,1.05951,0.6125,5919.92,3320.19,1355.12,Basalt
1478.6,17.4165,114.213,114.245,13.3982,1.4261,211.231,269.568,1.29923,1.10141,0.61172,5520.61,3320.19,1355.12,Basalt
1478.7,17.3958,114.22,114.245,13.3992,1.42608,219.429,279.24,1.24449,1.09463,0.58948,5479.54,3322.33,1354.41,Basalt
1478.8,17.3241,114.227,114.258,13.4001,1.4259,226.721,288.918,1.52609,0.98467,0.56369,5462.13,3324.47,1354.06,Basalt
1478.9,17.0711,114.233,114.258,13.4011,1.42578,239.459,304.312,2.07326,0.79114,0.54641,5532.46,3328.76,1354.41,Basalt
1479,16.721,114.24,114.271,13.402,1.42569,255.495,319.666,2.69274,0.60129,0.53635,5562.3,3339.54,1354.41,Basalt
1479.1,16.5381,114.247,114.271,13.403,1.42572,263.167,320.614,3.1672,0.5052,0.52758,5629.09,3343.87,1355.12,Basalt
1479.2,16.8029,114.252,114.285,13.4039,1.42554,252.511,299.917,3.31549,0.56748,0.51204,5710.13,3348.21,1355.48,Basalt
1479.3,17.5479,114.257,114.285,13.4049,1.42558,229.178,270.367,3.08362,0.78947,0.48578,5691.23,3326.61,1355.48,Basalt
1479.4,18.5537,114.263,114.298,13.4059,1.42543,215.32,258.588,2.60301,1.09398,0.44935,5716.46,3341.7,1355.48,Basalt
1479.5,19.5681,114.27,114.298,13.4068,1.42548,230.155,280.186,2.14354,1.34293,0.413,5684.95,3346.04,1355.84,Basalt
1479.6,20.3796,114.277,114.298,13.4078,1.42561,268.96,322.488,1.96452,1.41405,0.39268,5716.46,3354.75,1356.19,Basalt
1479.7,20.8343,114.284,114.312,13.4088,1.42544,300.283,348.64,2.11912,1.30918,0.39369,5735.54,3363.5,1356.19,Basalt
1479.8,20.8605,114.29,114.312,13.4097,1.42531,288.871,324.176,2.48218,1.10736,0.41123,5819.7,3365.7,1356.91,Basalt
1479.9,20.5553,114.297,114.325,13.4107,1.42516,226.382,246.648,2.86257,0.90739,0.43709,5819.7,3376.72,1357.62,Basalt
1480,20.1185,114.305,114.325,13.4117,1.42523,143.711,157.095,3.08225,0.7907,0.46201,5813.13,3374.51,1357.62,Basalt
1480.1,19.6732,114.313,114.325,13.4126,1.42509,94.1337,119.244,3.13189,0.75448,0.48346,5826.27,3367.9,1357.98,Basalt
1480.2,19.1806,114.32,114.325,13.4135,1.42526,116.834,172.386,3.12509,0.73852,0.50662,5852.72,3372.3,1357.98,Basalt
1480.3,18.6579,114.324,114.325,13.4145,1.42515,203.317,291.99,3.18716,0.68188,0.53605,5800.06,3367.9,1357.98,Basalt
1480.4,18.2484,114.329,114.325,13.4155,1.42497,298.675,401.479,3.36324,0.56841,0.56901,5735.54,3383.37,1358.34,Basalt
1480.5,18.0319,114.334,114.338,13.4165,1.4249,345.131,439.552,3.60355,0.4376,0.59885,5800.06,3367.9,1357.98,Basalt
1480.6,17.9317,114.34,114.338,13.4174,1.42472,334.25,417.32,3.79084,0.35397,0.6233,5846.09,3370.1,1357.62,Basalt
1480.7,17.8929,114.347,114.352,13.4184,1.42484,311.857,399.52,3.81737,0.37489,0.63663,5933.54,3370.1,1357.62,Basalt
1480.8,17.9022,114.354,114.365,13.4193,1.42463,324.836,428.57,3.77596,0.4707,0.63067,5933.54,3367.9,1356.91,Basalt
1480.9,17.9416,114.359,114.365,13.4202,1.42447,370.022,482.416,3.95019,0.54008,0.59809,5839.47,3354.75,1356.19,Basalt
1481,17.8901,114.364,114.378,13.4212,1.4244,406.48,512.647,4.47079,0.5159,0.5407,5793.54,3343.87,1355.84,Basalt
1481.1,17.6736,114.369,114.378,13.4222,1.42424,405.823,499.878,5.29196,0.36164,0.47712,5780.55,3335.22,1355.84,Basalt
1481.2,17.2912,114.374,114.378,13.4231,1.4243,374.056,459.521,6.14505,0.11436,0.43525,5767.62,3290.52,1354.41,Basalt
1481.3,16.8017,114.38,114.378,13.4241,1.42413,329.299,407.106,6.70738,-999.25,0.43898,5703.82,3275.89,1352.99,Basalt
1481.4,16.203,114.386,114.392,13.425,1.42411,276.931,342.683,6.78291,-999.25,0.49683,5697.51,3271.73,1351.93,Basalt
1481.5,15.5002,114.391,114.392,13.426,1.42414,220.212,274.15,6.34823,-999.25,0.59465,5716.46,3269.66,1351.22,Basalt
1481.6,14.9864,114.395,114.405,13.427,1.42411,179.163,232.224,5.53263,-999.25,0.69997,5610.72,3269.66,1351.57,Basalt
1481.7,15.0202,114.401,114.419,13.4279,1.424,181.898,250.177,4.6267,-999.25,0.77599,5653.78,3259.32,1350.16,Basalt
1481.8,15.6629,114.407,114.419,13.4288,1.42373,235.726,327.491,3.9361,0.1735,0.80661,5598.53,3255.21,1348.39,Basalt
1481.9,16.6343,114.413,114.432,13.4298,1.42373,312.816,420.046,3.62552,0.41681,0.80045,5574.32,3251.1,1350.16,Basalt
1482,17.4592,114.418,114.432,13.4308,1.42345,371.045,476.888,3.59807,0.55931,0.77692,5592.46,3253.15,1346.98,Basalt
1482.1,17.77,114.422,114.445,13.4317,1.42357,390.933,485.579,3.74148,0.58462,0.74787,5592.46,3253.15,1346.98,Basalt
1482.2,17.5898,114.428,114.445,13.4327,1.42369,388.745,474.691,3.91834,0.54036,0.7111,5710.13,3255.21,1347.33,Basalt
1482.3,17.2538,114.434,114.459,13.4337,1.42344,394.213,476.561,3.9886,0.50624,0.66375,5647.59,3294.73,1349.1,Basalt
1482.4,17.1727,114.44,114.459,13.4346,1.42336,423.272,500.369,3.84886,0.56733,0.60312,5653.78,3301.06,1349.1,Basalt
1482.5,17.5608,114.444,114.472,13.4356,1.42351,471.833,536.481,3.46621,0.76837,0.53146,5659.99,3296.83,1349.45,Basalt
1482.6,18.2971,114.449,114.472,13.4365,1.42318,524.28,569.362,2.93906,1.05848,0.46229,5710.13,3298.94,1348.74,Basalt
1482.7,18.9607,114.454,114.485,13.4375,1.42337,558.009,578.737,2.44414,1.33734,0.41258,5806.59,3298.94,1348.39,Basalt
1482.8,19.2355,114.46,114.485,13.4384,1.42309,549.421,545.398,2.11871,1.5199,0.39435,5787.04,3303.17,1349.8,Basalt
1482.9,19.101,114.467,114.499,13.4394,1.42302,490.413,469.032,2.05144,1.53494,0.41383,5806.59,3296.83,1350.51,Basalt
1483,18.78,114.474,114.499,13.4405,1.42296,396.844,371.094,2.27059,1.35465,0.46944,5800.06,3290.52,1349.1,Basalt
1483.1,18.5623,114.481,114.512,13.4414,1.42275,292.913,272.549,2.76628,0.9875,0.5531,5774.08,3290.52,1352.64,Basalt
1483.2,18.6517,114.487,114.512,13.4424,1.4229,194.765,181.926,3.4718,0.50084,0.64664,5813.13,3296.83,1352.28,Basalt
1483.3,18.9975,114.494,114.526,13.4433,1.42269,113.168,108.915,4.22084,0.01723,0.72602,5641.41,3305.29,1351.22,Basalt
1483.4,19.42,114.501,114.526,13.4444,1.42268,65.7549,76.1746,4.81481,-999.25,0.76909,5678.69,3305.29,1350.16,Basalt
1483.5,19.6285,114.508,114.539,13.4453,1.42268,67.8187,99.0142,5.12718,-999.25,0.76878,5741.93,3309.53,1351.22,Basalt
1483.6,19.4631,114.514,114.552,13.4462,1.42282,113.394,163.047,5.13841,-999.25,0.74151,5741.93,3315.92,1351.22,Basalt
1483.7,19.0198,114.52,114.552,13.4473,1.42248,175.831,233.749,4.84635,-999.25,0.71047,5761.17,3311.66,1351.93,Basalt
1483.8,18.5979,114.525,114.552,13.4483,1.42243,228.321,283.785,4.29583,0.11978,0.68723,5722.81,3315.92,1351.93,Basalt
1483.9,18.4429,114.529,114.566,13.4491,1.42237,256.618,303.511,3.61091,0.49253,0.67231,5703.82,3313.79,1343.12,Basalt
1484,18.6598,114.534,114.566,13.4501,1.42219,258.305,294.965,2.93374,0.84218,0.65497,5722.81,3315.92,1332.36,Basalt
1484.1,19.2321,114.541,114.579,13.451,1.4221,238.216,265.743,2.40155,1.1173,0.62212,5906.36,3307.41,1322.79,Basalt
1484.2,19.9615,114.548,114.579,13.452,1.42215,206.243,228.379,2.12401,1.25794,0.57476,5886.13,3301.06,1313.69,Basalt
1484.3,20.5602,114.554,114.593,13.453,1.42197,174.328,196.087,2.10984,1.24766,0.52161,5859.37,3288.42,1304.72,Basalt
1484.4,20.8114,114.561,114.593,13.4539,1.42199,150.166,175.426,2.25706,1.16432,0.46154,5872.72,3271.73,1295.87,Basalt
1484.5,20.5678,114.568,114.593,13.4549,1.42202,135.648,166.913,2.37814,1.14521,0.38939,5960.98,3247.01,1287.13,Basalt
1484.6,19.7995,114.574,114.606,13.4558,1.42189,130.913,169.196,2.26943,1.34801,0.28688,5899.6,3230.73,1286.17,Basalt
1484.7,18.5817,114.581,114.606,13.4568,1.42165,134.581,177.786,1.8769,1.7834,0.15541,5913.13,3222.66,1285.53,Basalt
1484.8,17.0716,114.588,114.619,13.4578,1.4218,141.291,185.172,1.31409,2.32676,0.02186,5879.42,3218.63,1284.89,Basalt
1484.9,15.5358,114.594,114.619,13.4587,1.42152,145.277,187.413,0.76475,2.77727,-999.25,5886.13,3208.62,1277.25,Basalt
1485,14.3904,114.601,114.633,13.4596,1.42154,145.949,187.287,0.36001,2.9618,-999.25,5872.72,3204.63,1283.93,Basalt
1485.1,14.0232,114.608,114.633,13.4605,1.42163,145.848,187.308,0.17715,2.82003,0.06859,5832.86,3202.64,1286.17,Basalt
1485.2,14.5198,114.614,114.646,13.4615,1.42147,144.762,185.259,0.20897,2.43371,0.26354,5653.78,3204.63,1286.81,Basalt
1485.3,15.756,114.618,114.659,13.4625,1.42126,141.866,181.932,0.37071,1.97726,0.47282,5629.09,3208.62,1294.89,Basalt
1485.4,17.4078,114.623,114.659,13.4634,1.4213,144.455,189.317,0.59924,1.61947,0.63165,5666.21,3214.62,1295.21,Basalt
1485.5,19.1019,114.628,114.673,13.4644,1.42131,166.687,221.364,0.90445,1.40631,0.71238,5703.82,3220.64,1296.19,Basalt
1485.6,20.5761,114.634,114.673,13.4653,1.42115,213.89,275.663,1.32848,1.31305,0.71569,5556.3,3238.85,1296.84,Basalt
1485.7,21.7682,114.641,114.673,13.4663,1.42113,273.232,331.785,1.91038,1.25301,0.67057,5550.32,3249.05,1288.74,Basalt
1485.8,22.7119,114.648,114.686,13.4672,1.42096,327.744,372.816,2.58232,1.1941,0.60315,5544.35,3251.1,1281.06,Basalt
1485.9,23.3924,114.655,114.686,13.4682,1.42098,371.522,396.276,3.22192,1.1298,0.53506,5568.3,3249.05,1274.09,Basalt
1486,23.7816,114.661,114.7,13.4692,1.42104,400.335,399.949,3.69375,1.0646,0.47903,5556.3,3253.15,1272.83,Basalt
1486.1,23.7877,114.667,114.7,13.4702,1.42076,397.847,372.692,3.85934,1.03549,0.43699,5592.46,3263.45,1264.72,Basalt
1486.2,23.3207,114.672,114.713,13.4711,1.42069,349.097,310.111,3.66448,1.06734,0.40757,5616.83,3273.81,1264.41,Basalt
1486.3,22.4874,114.676,114.713,13.472,1.42052,263.831,228.011,3.23595,1.12578,0.3913,5659.99,3290.52,1264.72,Basalt
1486.4,21.4674,114.682,114.726,13.473,1.42035,173.397,151.527,2.81311,1.14661,0.39062,5697.51,3259.32,1258.24,Basalt
1486.5,20.5177,114.688,114.726,13.474,1.42048,103.536,94.8481,2.6023,1.08245,0.40538,5592.46,3224.67,1259.46,Basalt
1486.6,19.8043,114.695,114.74,13.4749,1.42045,60.6202,59.9452,2.66398,0.9313,0.43231,5467.92,3140.23,1259.46,Basalt
1486.7,19.291,114.701,114.753,13.4759,1.42019,40.9398,45.7281,2.85031,0.75977,0.46533,5343.26,3125,1259.46,Basalt
1486.8,18.8167,114.708,114.753,13.4768,1.4202,38.7524,47.4963,2.94231,0.66108,0.49302,5151.1,3071.02,1258.24,Basalt
1486.9,18.2738,114.716,114.767,13.4778,1.42023,45.4404,55.0745,2.87836,0.64977,0.51035,5020.69,3071.02,1258.85,Basalt
1487,17.747,114.724,114.767,13.4787,1.4201,52.5433,61.1482,2.76912,0.67175,0.51663,4887.44,3058.27,1258.85,Basalt
1487.1,17.4659,114.733,114.767,13.4797,1.42015,58.5612,68.104,2.79491,0.6305,0.52277,4761.08,2966.77,1262.86,Basalt
1487.2,17.658,114.741,114.78,13.4805,1.42012,69.5287,85.2991,3.10157,0.44787,0.54201,4579.26,2936.36,1265.03,Basalt
1487.3,18.48,114.748,114.78,13.4814,1.42005,94.2678,118.08,3.65145,0.15077,0.57591,4366,2853.49,1264.72,Basalt
1487.4,19.7865,114.755,114.78,13.4823,1.42009,129.741,153.703,4.17717,-999.25,0.61574,4236.85,2809.95,1268.14,Basalt
1487.5,21.2593,114.762,114.793,13.4832,1.41986,153.887,166.573,4.37914,-999.25,0.65019,4128.3,2872.56,1270.64,Basalt
1487.6,22.5029,114.768,114.793,13.4841,1.41991,144.596,144.642,4.11559,-999.25,0.67304,3994,2825.34,1269.07,Basalt
1487.7,23.1601,114.775,114.807,13.485,1.41979,107.348,105.504,3.45409,0.12333,0.68177,3930.07,2840.91,1270.95,Basalt
1487.8,23.069,114.782,114.807,13.4859,1.41989,70.0988,76.4682,2.59374,0.50411,0.66842,3954.18,2806.89,1276.3,Basalt
1487.9,22.2933,114.788,114.807,13.4869,1.41981,52.2372,71.8916,1.81114,0.87275,0.63447,3960.25,2757.35,1283.93,Basalt
1488,21.097,114.795,114.82,13.4878,1.41978,70.5327,107.453,1.28786,1.15926,0.58927,3885.64,2689.75,1287.13,Basalt
1488.1,19.8032,114.801,114.82,13.4886,1.41981,155.68,205.709,1.06294,1.33993,0.55293,3783.02,2629.4,1286.49,Basalt
1488.2,18.7649,114.806,114.833,13.4895,1.41982,315.727,350.173,1.08402,1.40421,0.5492,3758.2,2613.41,1288.1,Basalt
1488.3,18.3235,114.81,114.833,13.4904,1.41988,479.423,457.124,1.20363,1.36681,0.59007,3760.94,2545.04,1292.94,Basalt
1488.4,18.5285,114.815,114.833,13.4913,1.41981,529.06,440.643,1.31965,1.23893,0.66756,3794.15,2533.78,1298.8,Basalt
1488.5,19.0208,114.822,114.833,13.4922,1.41968,421.256,307.078,1.49768,1.00745,0.7548,3720.24,2464.75,1295.87,Basalt
1488.6,19.2733,114.828,114.833,13.4931,1.41949,233.59,147.343,1.83146,0.70049,0.81514,3649.15,2373.96,1291,Basalt
1488.7,18.96,114.835,114.833,13.494,1.41954,82.0622,44.0516,2.35053,0.37519,0.82952,3683.04,2358.76,1295.54,Basalt
1488.8,18.109,114.842,114.847,13.4949,1.41943,13.9928,7.83168,2.96033,0.09847,0.81113,3685.67,2344.82,1298.48,Basalt
1488.9,17.0485,114.849,114.874,13.4959,1.41951,2.32988,4.94638,3.4512,-999.25,0.79736,3608.29,2307.05,1293.59,Basalt
1489,16.2396,114.854,114.9,13.4968,1.41942,6.40227,7.85432,3.58701,-999.25,0.81518,3565.87,2309.11,1291.32,Basalt
1489.1,16.0067,114.859,114.914,13.4977,1.41934,8.02929,8.55618,3.28278,0.0059,0.86771,3565.87,2303.95,1276.62,Basalt
1489.2,16.4399,114.864,114.914,13.4987,1.41919,7.76921,8.28446,2.70174,0.15205,0.93601,3588.2,2304.98,1283.29,Basalt
1489.3,17.3652,114.869,114.914,13.4997,1.41915,7.33074,7.90638,2.14102,0.25894,0.9914,3546.25,2306.02,1279.78,Basalt
1489.4,18.3408,114.875,114.914,13.5006,1.4191,6.83149,7.41217,1.90443,0.25979,1.01198,3469.89,2318.46,1272.52,Basalt
1489.5,18.9042,114.882,114.927,13.5015,1.41923,6.31522,6.8748,2.04024,0.17227,0.98524,3417,2320.54,1267.51,Basalt
1489.6,18.8802,114.889,114.927,13.5024,1.41908,5.95475,6.47064,2.28681,0.10935,0.90624,3394.5,2321.59,1265.65,Basalt
1489.7,18.2363,114.895,114.94,13.5033,1.41903,5.8078,6.27895,2.35751,0.16226,0.78275,3376.72,2300.87,1264.72,Basalt
1489.8,16.9682,114.902,114.954,13.5042,1.41892,5.83541,6.26967,2.15463,0.33585,0.63079,3318.05,2287.6,1259.16,Basalt
1489.9,15.2299,114.909,114.967,13.5051,1.41898,5.98052,6.36068,1.72812,0.59053,0.46949,3253.15,2260.52,1252.73,Basalt
1490,13.3568,114.915,114.967,13.506,1.41897,6.13091,6.44762,1.26626,0.85605,0.32256,3220.64,2252.62,1250.61,Basalt
1490.1,11.7044,114.922,114.981,13.507,1.41875,6.13415,6.43541,0.98261,1.04555,0.22244,3196.68,2242.82,1245.77,Basalt
1490.2,10.5585,114.929,114.994,13.5079,1.41876,5.94717,6.31139,0.93384,1.12103,0.19188,3155.6,2230.21,1253.65,Basalt
1490.3,10.0786,114.935,115.007,13.5089,1.41872,5.68057,6.18391,1.01964,1.10577,0.22664,3121.22,2205.41,1244.27,Basalt
1490.4,10.2513,114.943,115.007,13.5098,1.41866,5.56167,6.28415,1.07799,1.04709,0.30132,3085.73,2188.56,1240.68,Basalt
1490.5,10.9144,114.952,115.021,13.5107,1.41846,5.81815,6.7986,0.98664,0.99211,0.38511,3072.85,2169.23,1239.19,Basalt
1490.6,11.8651,114.96,115.021,13.5117,1.41856,6.41811,7.57303,0.81927,0.93061,0.45694,3051.04,2149.33,1234.14,Basalt
1490.7,12.8789,114.968,115.034,13.5126,1.41856,6.96631,8.1528,0.81296,0.80129,0.50937,3034.87,2144.86,1231.49,Basalt
1490.8,13.8367,114.976,115.034,13.5135,1.41841,7.04476,8.20947,1.10928,0.58587,0.54059,3017.11,2140.41,1230.9,Basalt
1490.9,14.7146,114.983,115.048,13.5144,1.41849,6.62287,7.81395,1.65499,0.32599,0.55487,3008.31,2133.33,1229.73,Basalt
1491,15.4696,114.992,115.048,13.5153,1.41847,6.01504,7.2629,2.27189,0.09706,0.5552,2999.56,2147.54,1227.09,Basalt
1491.1,16.0301,115.001,115.048,13.5163,1.41805,5.49889,6.74557,2.73333,-999.25,0.54132,2999.56,2149.33,1223.31,Basalt
1491.2,16.3362,115.009,115.061,13.5171,1.41798,5.12654,6.27743,2.82594,0.00621,0.51419,2983.94,2146.65,1221.28,Basalt
1491.3,16.4581,115.016,115.061,13.5181,1.41786,4.8431,5.83047,2.52284,0.17301,0.48403,2978.77,2137.75,1220.41,Basalt
1491.4,16.4852,115.023,115.074,13.519,1.41798,4.60819,5.40047,1.9891,0.37318,0.47141,2965.07,2132.44,1219.26,Basalt
1491.5,16.493,115.032,115.074,13.5199,1.41812,4.38767,5.03367,1.44477,0.50708,0.49002,2965.07,2135.98,1217.24,Basalt
1491.6,16.4669,115.041,115.088,13.5208,1.41772,4.20254,4.82555,1.03066,0.5484,0.53559,2963.36,2127.17,1214.95,Basalt
1491.7,16.2922,115.049,115.101,13.5217,1.4179,4.11513,4.7979,0.75512,0.54497,0.59099,2968.48,2125.41,1215.81,Basalt
1491.8,15.8662,115.055,115.101,13.5226,1.41754,4.11149,4.81199,0.56436,0.55019,0.63597,2980.49,2140.41,1214.38,Basalt
1491.9,15.1712,115.06,115.115,13.5235,1.41748,4.09476,4.72284,0.4441,0.57552,0.6548,2992.6,2145.76,1211.52,Basalt
1492,14.3484,115.064,115.115,13.5244,1.41752,4.00531,4.54,0.43125,0.59778,0.63988,2996.08,2135.98,1208.97,Basalt
1492.1,13.6323,115.069,115.128,13.5254,1.41736,3.87159,4.37605,0.5837,0.56033,0.60102,2997.82,2111.49,1209.25,Basalt
1492.2,13.1652,115.076,115.128,13.5263,1.41741,3.75918,4.31547,0.87458,0.44595,0.55669,2994.34,2102.88,1208.97,Basalt
1492.3,12.9436,115.085,115.141,13.5273,1.41708,3.72281,4.35445,1.23234,0.27348,0.52763,2994.34,2090.09,1205.01,Basalt
1492.4,12.8607,115.094,115.155,13.5283,1.41709,3.80412,4.44528,1.61932,0.08566,0.51915,2994.34,2090.09,1201.36,Basalt
1492.5,12.8566,115.103,115.155,13.5292,1.41712,3.99322,4.54781,2.03426,-999.25,0.51184,3001.31,2095.18,1201.08,Basalt
1492.6,12.8581,115.112,115.168,13.5301,1.41679,4.17979,4.62269,2.46997,-999.25,0.48442,3008.31,2092.63,1201.36,Basalt
1492.7,12.8119,115.121,115.181,13.5311,1.41635,4.23881,4.66456,2.93621,0.0424,0.43103,3022.42,2099.45,1202.2,Basalt
1492.8,12.764,115.13,115.181,13.532,1.41635,4.19275,4.71225,3.37625,0.15629,0.37465,3029.52,2107.17,1202.76,Basalt
1492.9,12.8,115.139,115.195,13.5329,1.41652,4.17242,4.78754,3.68261,0.20879,0.35242,3029.52,2103.73,1205.29,Basalt
1493,13.048,115.147,115.208,13.5339,1.41656,4.22806,4.85055,3.7509,0.21218,0.37536,3040.24,2098.6,1208.12,Basalt
1493.1,13.5125,115.153,115.208,13.5348,1.41653,4.28662,4.86802,3.56341,0.25654,0.41273,3047.43,2110.62,1209.54,Basalt
1493.2,14.1014,115.159,115.208,13.5358,1.41608,4.28161,4.88843,3.27042,0.38784,0.42489,3049.23,2114.95,1208.97,Basalt
1493.3,14.7012,115.166,115.222,13.5368,1.41625,4.22766,4.97508,3.07978,0.57788,0.39046,3042.04,2116.69,1208.97,Basalt
1493.4,15.1569,115.174,115.222,13.5376,1.41615,4.14512,5.06865,3.06915,0.75512,0.32095,3033.09,2120.17,1211.24,Basalt
1493.5,15.3493,115.183,115.222,13.5386,1.41597,4.01987,5.04161,3.14266,0.8534,0.25511,3034.87,2112.35,1213.52,Basalt
1493.6,15.3124,115.19,115.235,13.5395,1.41615,3.87355,4.88209,3.12541,0.82147,0.24079,3034.87,2113.22,1213.24,Basalt
1493.7,15.2898,115.196,115.235,13.5405,1.41611,3.77189,4.72386,2.93235,0.68754,0.28792,3022.42,2106.31,1210.67,Basalt
1493.8,15.5502,115.203,115.248,13.5414,1.41597,3.74316,4.65236,2.55487,0.57137,0.36153,3006.56,2102.88,1208.97,Basalt
1493.9,16.0848,115.209,115.262,13.5424,1.41556,3.74397,4.60352,2.12497,0.5416,0.42051,2999.56,2093.48,1205.86,Basalt
1494,16.6601,115.216,115.262,13.5433,1.41566,3.7396,4.49074,1.85476,0.52943,0.45773,2999.56,2080.81,1201.64,Basalt
1494.1,16.9271,115.224,115.275,13.5443,1.41552,3.73756,4.333,1.80252,0.45251,0.48878,2992.6,2082.49,1198.29,Basalt
1494.2,16.7246,115.232,115.289,13.5452,1.41534,3.73647,4.20489,1.90004,0.26613,0.536,2989.13,2082.49,1197.18,Basalt
1494.3,16.1381,115.241,115.289,13.5462,1.41516,3.70618,4.13595,1.99079,0.05767,0.5877,2997.82,2084.18,1195.24,Basalt
1494.4,15.3805,115.25,115.302,13.5472,1.41531,3.63615,4.11432,1.97869,-999.25,0.61102,3013.59,2086.71,1193.58,Basalt
1494.5,14.7725,115.257,115.315,13.5481,1.41519,3.56307,4.13104,1.92765,-999.25,0.58211,3024.19,2087.55,1191.1,Basalt
1494.6,14.4721,115.263,115.315,13.5491,1.41475,3.52014,4.16611,1.94227,0.13781,0.50142,3020.65,2089.24,1188.35,Basalt
1494.7,14.3835,115.269,115.329,13.55,1.41495,3.49759,4.17345,2.14601,0.31287,0.3914,3020.65,2085.02,1185.34,Basalt
1494.8,14.3568,115.274,115.342,13.551,1.41465,3.45509,4.10177,2.66388,0.37246,0.28775,3025.97,2087.55,1184.8,Basalt
1494.9,14.3605,115.278,115.342,13.5519,1.41454,3.36998,3.9821,3.41487,0.27455,0.22099,3033.09,2090.94,1183.71,Basalt
1495,14.5477,115.283,115.355,13.5529,1.41478,3.2709,3.9256,4.13598,0.09971,0.20048,3031.3,2091.78,1183.44,Basalt
1495.1,15.012,115.291,115.355,13.5538,1.41456,3.209,4.00585,4.578,-999.25,0.21213,3022.42,2095.18,1182.63,Basalt
1495.2,15.6557,115.299,115.369,13.5549,1.41419,3.23722,4.1711,4.66621,-999.25,0.24245,3013.59,2084.18,1182.35,Basalt
1495.3,16.223,115.308,115.369,13.5559,1.41396,3.36311,4.30221,4.46201,-999.25,0.28522,3013.59,2077.46,1181.54,Basalt
1495.4,16.3931,115.316,115.382,13.5568,1.41402,3.54329,4.36417,4.10863,0.02154,0.33154,3008.31,2065.81,1181.81,Basalt
1495.5,16.0624,115.323,115.382,13.5578,1.41374,3.71265,4.41651,3.75358,0.06606,0.361,3006.56,2054.28,1183.44,Basalt
1495.6,15.3994,115.327,115.396,13.5587,1.41351,3.82483,4.48969,3.44552,0.13598,0.35789,3008.31,2060.03,1185.62,Basalt
1495.7,14.7609,115.332,115.396,13.5597,1.41328,3.86082,4.53907,3.13603,0.26141,0.32727,3036.66,2063.33,1190.82,Basalt
1495.8,14.376,115.337,115.409,13.5607,1.41253,3.81682,4.5344,2.73297,0.46953,0.28587,3065.55,2070.78,1197.74,Basalt
1495.9,14.2063,115.343,115.409,13.5617,1.4119,3.72008,4.53047,2.17115,0.77411,0.25498,3089.42,2079.13,1203.33,Basalt
1496,14.0173,115.35,115.422,13.5626,1.41134,3.64087,4.59431,1.58005,1.09413,0.24932,3094.99,2078.29,1206.14,Basalt
1496.1,13.6301,115.358,115.422,13.5637,1.41154,3.65992,4.72825,1.14158,1.32927,0.27001,3102.44,2073.28,1208.12,Basalt
1496.2,13.0816,115.366,115.436,13.5646,1.4122,3.81298,4.89372,0.92871,1.43598,0.30715,3093.13,2069.12,1209.25,Basalt
1496.3,12.6435,115.375,115.436,13.5655,1.41241,4.04778,5.05926,0.94199,1.38079,0.35767,3100.57,2079.13,1209.54,Basalt
1496.4,12.6404,115.383,115.449,13.5665,1.41249,4.25776,5.17908,1.13426,1.16287,0.41802,3093.13,2084.18,1206.7,Basalt
1496.5,13.2848,115.39,115.449,13.5675,1.41295,4.34624,5.20005,1.41897,0.84055,0.47567,3082.04,2089.24,1201.64,Basalt
1496.6,14.4612,115.397,115.463,13.5685,1.41373,4.28864,5.12906,1.74229,0.48804,0.51987,3069.2,2082.49,1197.18,Basalt
1496.7,15.7431,115.403,115.463,13.5695,1.41507,4.12473,5.02575,2.08711,0.18132,0.54126,3065.55,2079.13,1194.13,Basalt
1496.8,16.5998,115.411,115.463,13.5704,1.41592,3.92153,4.93601,2.40423,0.01123,0.52771,3047.43,2076.62,1191.09,Basalt
1496.9,16.7606,115.42,115.463,13.5714,1.41685,3.75704,4.87148,2.67253,0.00604,0.48039,3018.88,2070.78,1184.8,Basalt
1497,16.2952,115.431,115.476,13.5724,1.41725,3.69772,4.83525,2.92284,0.0962,0.41749,2992.6,2065.81,1179.11,Basalt
1497.1,15.594,115.441,115.476,13.5733,1.41821,3.74864,4.82345,3.11978,0.1943,0.36673,2980.49,2064.15,1177.23,Basalt
1497.2,15.0844,115.451,115.489,13.5743,1.41995,3.82954,4.80478,3.11173,0.31031,0.33794,2975.33,2069.12,1176.96,Basalt
