Depth,Gamma,Temp_1,Temp_2,P,Rmud,Rs,Rd,Th,U,K,Vs,Vp,INDEX
m,API,C,C,Mpa,Ohmm,Ohmm,Ohmm,ppm,ppm,%,m/s,m/s,Rock types
904.975,208.763,52.1595,-999.25,-999.25,-999.25,162.406,155.413,15.3796,10.5483,1.86902,2332.09,3906.25,Rhyolite
905.075,207.107,52.1595,-999.25,-999.25,-999.25,161.536,155.86,18.1233,5.09037,4.44046,2332.09,3843.25,Rhyolite
905.175,205.052,52.1595,-999.25,-999.25,-999.25,159.189,155.353,25.9802,4.53011,3.16524,2343.75,4300.82,Rhyolite
905.275,202.35,52.1595,-999.25,-999.25,-999.25,154.673,152.723,25.7337,5.54113,2.3489,2211.08,5161.18,Rhyolite
905.375,199.417,52.1595,-999.25,-999.25,-999.25,148.467,148.196,23.4233,4.00786,4.12194,2242.82,4749.89,Rhyolite
905.475,197.017,52.1595,-999.25,-999.25,-999.25,141.444,142.582,26.739,2.56302,3.67808,2221.56,4435.67,Rhyolite
905.575,196.047,52.1595,-999.25,-999.25,-999.25,135.096,137.19,24.3811,7.85622,2.20266,2286.59,4353.47,Rhyolite
905.675,196.845,52.1595,-999.25,-999.25,-999.25,130.833,133.455,22.3893,5.45851,3.00888,2275.49,3939.35,Rhyolite
905.775,199.5,52.1595,-999.25,-999.25,-999.25,128.192,131.42,29.7532,0.231481,3.49269,2355.53,4156.37,Rhyolite
905.875,203.53,52.1595,-999.25,-999.25,-999.25,125.313,129.469,17.4151,7.06288,2.9857,2160.14,4059.13,Rhyolite
905.975,207.837,52.1747,-999.25,-999.25,-999.25,121.565,126.781,29.4026,4.51823,2.86019,2180.23,3524.63,Rhyolite
906.075,211.084,52.1747,-999.25,-999.25,-999.25,117.899,124.417,20.346,8.4307,2.39275,2150.23,3546.27,Rhyolite
906.175,212.235,52.1747,-999.25,-999.25,-999.25,114.161,122.653,25.9853,3.6067,3.47017,2121.04,3964.45,Rhyolite
906.275,211.13,52.1747,-999.25,-999.25,-999.25,108.769,119.298,23.264,5.85091,3.25114,2391.58,3836.65,Rhyolite
906.375,208.629,52.1747,-999.25,-999.25,-999.25,101.892,112.831,12.7152,9.56652,3.62302,2211.08,4341,Rhyolite
906.475,205.892,52.1747,-999.25,-999.25,-999.25,96.7708,106.025,11.4315,10.8313,2.76251,2309.11,3970.41,Rhyolite
906.575,204.029,52.1747,-999.25,-999.25,-999.25,96.3759,103.762,16.0835,9.56779,1.86851,2160.14,4272.46,Rhyolite
906.675,203.145,52.1747,-999.25,-999.25,-999.25,99.0528,106.498,23.5394,4.99667,2.73641,2773.67,4467.93,Rhyolite
906.775,202.586,52.1747,-999.25,-999.25,-999.25,99.9669,108.877,26.2147,7.33941,2.34518,2038.04,4409.28,Rhyolite
906.875,201.68,52.1747,-999.25,-999.25,-999.25,95.9529,105.307,29.7463,4.54643,1.64646,2264.49,4130.04,Rhyolite
906.975,200.105,52.1595,-999.25,-999.25,-999.25,88.8609,96.055,11.5013,8.54455,3.28608,2428.76,4076.4,Rhyolite
907.075,198.449,52.1747,-999.25,-999.25,-999.25,84.5452,87.8808,21.7992,7.67733,1.41267,2806.89,4428.48,Rhyolite
907.175,197.646,52.1747,-999.25,-999.25,-999.25,87.7099,88.1322,36.3126,0,3.75533,2618.71,4130.04,Rhyolite
907.275,198.436,52.1747,-999.25,-999.25,-999.25,96.6729,97.4269,28.0287,0,4.93071,2663.35,4111.84,Rhyolite
907.375,201.087,52.1747,-999.25,-999.25,-999.25,104.049,107.975,17.2084,8.274,2.50603,2663.35,4027.24,Rhyolite
907.475,205.119,52.1747,-999.25,-999.25,-999.25,104.436,111.303,18.4224,6.28261,3.37778,2840.91,4171.56,Rhyolite
907.575,209.776,52.1747,-999.25,-999.25,-999.25,99.8418,106.722,32.1031,0.97343,3.1008,2741.23,4126.68,Rhyolite
907.675,213.85,52.1747,-999.25,-999.25,-999.25,96.7506,100.941,16.7621,9.45292,2.23553,2893.52,4277.83,Rhyolite
907.775,216.123,52.1747,-999.25,-999.25,-999.25,98.5703,99.9906,18.7032,5.93914,3.10155,2929.69,4400.05,Rhyolite
907.875,216.553,52.1747,-999.25,-999.25,-999.25,102.684,103.128,26.4271,4.57958,2.33823,2773.67,4450.81,Rhyolite
907.975,215.887,52.1747,-999.25,-999.25,-999.25,105.446,106.082,16.1027,8.21454,2.27566,2678.57,4246.34,Rhyolite
908.075,215.118,52.1747,-999.25,-999.25,-999.25,104.893,106.259,21.6382,6.13994,2.4119,2741.23,4206.15,Rhyolite
908.175,214.782,52.1747,-999.25,-999.25,-999.25,99.3939,102.102,27.3558,5.16284,2.13773,2355.53,4226.06,Rhyolite
908.275,214.862,52.1747,-999.25,-999.25,-999.25,90.8455,94.5286,18.4899,7.35863,2.4147,2343.75,4529.94,Rhyolite
908.375,214.802,52.1747,-999.25,-999.25,-999.25,88.7234,90.7459,30.2234,3.10962,2.82246,2790.18,4529.94,Rhyolite
908.475,213.87,52.1747,-999.25,-999.25,-999.25,102.729,100.175,5.91169,10.2154,3.57633,2709.54,3973.6,Rhyolite
908.575,212.163,52.1747,-999.25,-999.25,-999.25,128.822,121.82,28.6019,1.78842,4.0098,2678.57,4360.56,Rhyolite
908.675,210.531,52.1747,-999.25,-999.25,-999.25,149.739,141.431,21.0965,4.70777,3.67551,2893.52,4400.07,Rhyolite
908.775,210.187,52.1747,-999.25,-999.25,-999.25,152.918,145.824,19.4499,7.75278,2.24089,2379.44,4400.07,Rhyolite
908.875,212.013,52.1747,-999.25,-999.25,-999.25,143.2,136.916,11.7176,8.89802,3.13045,2757.35,4272.41,Rhyolite
908.975,215.231,52.1747,-999.25,-999.25,-999.25,133.843,126.642,32.37,3.14171,2.27662,2663.35,4158.19,Rhyolite
909.075,218.113,52.1747,-999.25,-999.25,-999.25,131.069,122.013,20.5374,6.2011,2.53748,2561.48,3977.03,Rhyolite
909.175,219.363,52.1747,-999.25,-999.25,-999.25,132.726,121.617,34.4074,1.78949,2.22277,2379.44,3939.35,Rhyolite
909.275,218.69,52.1747,-999.25,-999.25,-999.25,136.344,123.133,10.908,7.0014,3.88597,2428.76,4277.78,Rhyolite
909.375,216.795,52.1747,-999.25,-999.25,-999.25,141.798,126.62,19.2959,5.5932,3.46663,2403.85,4569.06,Rhyolite
909.475,214.798,52.1747,-999.25,-999.25,-999.25,148.355,132.214,25.5442,5.29878,2.89534,2332.09,4414.54,Rhyolite
909.575,213.847,52.1747,-999.25,-999.25,-999.25,152.806,137.407,21.7909,6.17546,2.34621,2403.85,4573.31,Rhyolite
909.675,214.274,52.1747,-999.25,-999.25,-999.25,152.403,139.085,26.1686,3.3023,3.39322,2441.41,4262.77,Rhyolite
909.775,215.251,52.1747,-999.25,-999.25,-999.25,147.782,136.65,15.3446,12.0024,2.08307,2480.16,4529.94,Rhyolite
909.875,215.732,52.1747,-999.25,-999.25,-999.25,141.989,132.142,8.0048,12.547,2.22187,2454.19,4508.88,Rhyolite
909.975,215.08,52.1747,-999.25,-999.25,-999.25,137.555,127.89,22.9,3.1785,3.92055,2480.16,4360.56,Rhyolite
910.075,213.297,52.1747,-999.25,-999.25,-999.25,135.238,124.912,10.5535,11.1684,1.74734,2428.76,4508.88,Rhyolite
910.175,210.926,52.19,-999.25,-999.25,-999.25,134.878,123.356,17.6458,8.69373,2.50593,2493.35,4353.72,Rhyolite
910.275,208.175,52.1747,-999.25,-999.25,-999.25,136.064,123.38,21.4622,4.25671,3.10346,2506.68,4320.37,Rhyolite
910.375,205.329,52.1747,-999.25,-999.25,-999.25,137.785,124.618,22.394,8.27275,2.09196,2416.24,4467.93,Rhyolite
910.475,202.855,52.1747,-999.25,-999.25,-999.25,139.143,126.157,29.037,3.79388,2.04028,2547.55,4551.4,Rhyolite
910.575,201.383,52.1747,-999.25,-999.25,-999.25,140.316,127.733,26.2372,4.28663,3.32565,2575.55,4641.54,Rhyolite
910.675,201.299,52.1747,-999.25,-999.25,-999.25,141.808,129.575,31.1787,4.17666,2.45742,2575.55,4467.93,Rhyolite
910.775,202.22,52.1747,-999.25,-999.25,-999.25,143.065,131.006,22.8956,3.53911,3.55661,2604.17,4445.62,Rhyolite
910.875,203.796,52.1747,-999.25,-999.25,-999.25,143.606,131.342,21.4601,4.52097,3.64324,2589.78,4353.71,Rhyolite
910.975,205.625,52.1747,-999.25,-999.25,-999.25,143.913,131.164,27.5553,3.32109,3.12487,2561.48,4551.4,Rhyolite
911.075,207.312,52.19,-999.25,-999.25,-999.25,144.89,131.65,27.563,2.64633,3.29049,2533.78,4618.34,Rhyolite
911.175,208.952,52.19,-999.25,-999.25,-999.25,147.154,133.137,27.7702,3.64819,3.0494,2520.16,4673.55,Rhyolite
911.275,210.494,52.19,-999.25,-999.25,-999.25,150.984,135.429,25.296,5.31139,2.55402,2480.16,4551.4,Rhyolite
911.375,211.86,52.19,-999.25,-999.25,-999.25,156.338,139.016,21.8832,3.83671,3.12689,2441.41,4262.77,Rhyolite
911.475,213.01,52.19,-999.25,-999.25,-999.25,162.163,144.115,31.3707,0.0274058,4.01692,2441.41,4320.37,Rhyolite
911.575,213.809,52.1747,-999.25,-999.25,-999.25,166.46,149.015,15.0088,9.49599,2.40447,2416.24,4320.37,Rhyolite
911.675,214.286,52.19,-999.25,-999.25,-999.25,168.199,151.485,22.4811,7.06088,2.03676,2467.11,4340.28,Rhyolite
911.775,214.607,52.19,-999.25,-999.25,-999.25,168.768,151.827,18.4294,8.2668,2.9251,2480.16,4320.37,Rhyolite
911.875,214.931,52.19,-999.25,-999.25,-999.25,170.723,152.882,26.3111,5.69222,2.09887,2428.76,4508.88,Rhyolite
911.975,215.33,52.19,-999.25,-999.25,-999.25,175.173,156.736,28.2971,3.75316,2.81212,2467.11,4529.94,Rhyolite
912.075,215.78,52.19,-999.25,-999.25,-999.25,181.219,162.92,25.1093,5.87318,2.66659,2506.68,4508.88,Rhyolite
912.175,215.81,52.19,-999.25,-999.25,-999.25,186.841,169.255,27.8719,2.76855,3.28369,2520.16,4402.28,Rhyolite
912.275,214.632,52.19,-999.25,-999.25,-999.25,190.423,173.715,27.1339,2.45338,3.59256,2506.68,4573.28,Rhyolite
912.375,211.874,52.19,-999.25,-999.25,-999.25,191.233,175.229,19.136,5.51768,3.70517,2506.68,4360.56,Rhyolite
912.475,207.783,52.19,-999.25,-999.25,-999.25,189.158,173.672,25.646,7.29221,1.87749,2533.78,4340.28,Rhyolite
912.575,203.349,52.19,-999.25,-999.25,-999.25,184.796,169.875,23.0593,3.32551,3.29396,2561.48,4381.22,Rhyolite
912.675,200.246,52.19,-999.25,-999.25,-999.25,179.724,165.519,28.7833,5.77157,2.92027,2575.55,4402.28,Rhyolite
912.775,200.171,52.19,-999.25,-999.25,-999.25,176.027,162.364,24.6603,5.09273,2.93585,2589.78,4467.93,Rhyolite
912.875,203.151,52.19,-999.25,-999.25,-999.25,174.715,160.956,7.15269,11.0686,2.83896,2618.71,4488.21,Rhyolite
912.975,207.324,52.19,-999.25,-999.25,-999.25,174.461,160.529,27.3779,3.01523,3.37296,2618.71,4402.28,Rhyolite
913.075,209.895,52.19,-999.25,-999.25,-999.25,173.287,159.795,26.1076,2.63637,3.31824,2589.78,4573.28,Rhyolite
913.175,209.382,52.19,-999.25,-999.25,-999.25,171.175,158.316,27.4197,4.37197,2.70176,2589.78,4573.28,Rhyolite
913.275,206.799,52.19,-999.25,-999.25,-999.25,169.687,156.784,21.5366,7.91604,2.23179,2618.71,4402.28,Rhyolite
913.375,204.383,52.19,-999.25,-999.25,-999.25,169.465,155.888,18.1108,7.32419,2.38398,2618.71,4573.28,Rhyolite
913.475,203.696,52.19,-999.25,-999.25,-999.25,169.591,155.493,21.0561,3.83976,3.60841,2604.17,4508.88,Rhyolite
913.575,204.994,52.19,-999.25,-999.25,-999.25,169.467,155.301,24.207,5.22685,2.70222,2618.71,4595.59,Rhyolite
913.675,207.417,52.19,-999.25,-999.25,-999.25,169.685,155.526,20.3414,6.6034,2.5412,2604.17,4573.28,Rhyolite
913.775,209.746,52.19,-999.25,-999.25,-999.25,171.089,156.778,27.5094,3.34293,2.59089,2604.17,4573.28,Rhyolite
913.875,210.82,52.19,-999.25,-999.25,-999.25,173.649,159.234,26.4935,5.48643,2.27655,2589.78,4595.59,Rhyolite
913.975,210.164,52.19,-999.25,-999.25,-999.25,176.239,162.09,13.3083,9.09418,3.53924,2929.69,4573.28,Rhyolite
914.075,208.192,52.19,-999.25,-999.25,-999.25,177.674,163.833,21.2355,8.65979,1.9878,2929.69,4529.94,Rhyolite
914.175,205.723,52.19,-999.25,-999.25,-999.25,178.429,164.197,0,15.0964,3.15997,2929.69,4551.4,Rhyolite
914.275,203.25,52.19,-999.25,-999.25,-999.25,180.809,164.939,23.5507,6.82406,2.44592,2911.49,4529.94,Rhyolite
914.375,200.888,52.19,-999.25,-999.25,-999.25,185.855,168.249,29.8045,4.3426,1.60136,2948.11,4573.28,Rhyolite
914.475,198.944,52.19,-999.25,-999.25,-999.25,191.167,173.703,18.5856,5.65059,3.59247,2561.48,4551.4,Rhyolite
914.575,197.785,52.19,-999.25,-999.25,-999.25,193.529,178.356,27.237,0.96302,4.10563,2547.55,4402.28,Rhyolite
914.675,197.467,52.19,-999.25,-999.25,-999.25,192.731,179.973,27.8931,2.9769,2.86818,2985.67,4402.28,Rhyolite
914.775,197.652,52.19,-999.25,-999.25,-999.25,191.006,179.041,23.9746,7.27885,1.6056,3043.83,4423.74,Rhyolite
914.875,198.11,52.19,-999.25,-999.25,-999.25,189.707,177.433,27.9169,2.84201,2.50087,3024.19,4573.28,Rhyolite
914.975,198.965,52.19,-999.25,-999.25,-999.25,188.372,176.328,28.8076,4.6654,2.51283,3043.83,4595.59,Rhyolite
915.075,200.651,52.19,-999.25,-999.25,-999.25,186.407,175.616,20.9939,5.73338,2.8674,3083.88,4595.59,Rhyolite
915.175,203.504,52.19,-999.25,-999.25,-999.25,183.936,174.571,22.3577,4.98755,2.66242,3063.73,4573.28,Rhyolite
915.275,207.396,52.19,-999.25,-999.25,-999.25,181.219,172.404,24.8517,3.97977,2.61824,3024.19,4551.4,Rhyolite
915.375,211.636,52.19,-999.25,-999.25,-999.25,178.743,169.504,13.193,7.8517,3.21794,3104.3,4595.59,Rhyolite
915.475,215.57,52.19,-999.25,-999.25,-999.25,177.097,167.418,21.6119,4.68013,3.30238,3125,4595.59,Rhyolite
915.575,218.185,52.19,-999.25,-999.25,-999.25,176.11,166.773,17.3401,7.67662,2.42774,3024.19,4573.28,Rhyolite
915.675,218.687,52.19,-999.25,-999.25,-999.25,175.273,166.73,11.9686,11.7149,1.93104,2966.77,4402.28,Rhyolite
915.775,216.996,52.19,-999.25,-999.25,-999.25,174.883,166.9,8.88255,10.8415,3.37565,3004.81,4551.4,Rhyolite
915.875,213.571,52.19,-999.25,-999.25,-999.25,175.845,168.087,22.3283,5.14624,2.69045,3024.19,4573.28,Rhyolite
915.975,209.31,52.19,-999.25,-999.25,-999.25,178.742,171.1,20.8576,7.73051,1.9154,3024.19,4508.88,Rhyolite
916.075,205.799,52.19,-999.25,-999.25,-999.25,182.344,175.115,35.6281,0,3.5078,2929.69,4573.28,Rhyolite
916.175,204.296,52.19,-999.25,-999.25,-999.25,182.905,176.744,19.4301,9.35437,1.20416,2575.55,4551.4,Rhyolite
916.275,205.025,52.19,-999.25,-999.25,-999.25,177.636,172.602,19.3508,7.11372,2.33813,2663.35,4551.4,Rhyolite
916.375,207.653,52.19,-999.25,-999.25,-999.25,169.384,164.309,10.3702,12.3807,1.69269,2633.43,4573.28,Rhyolite
916.475,211.523,52.19,-999.25,-999.25,-999.25,164.803,158.439,27.6338,2.89255,3.54881,2618.71,4551.4,Rhyolite
916.575,215.253,52.19,-999.25,-999.25,-999.25,167.071,159.72,29.4092,5.55245,2.35429,2618.71,4573.28,Rhyolite
916.675,217.352,52.19,-999.25,-999.25,-999.25,172.018,165.081,26.2892,3.07952,3.62662,2618.71,4551.4,Rhyolite
916.775,217.003,52.19,-999.25,-999.25,-999.25,173.03,166.772,17.2311,12.3465,1.76514,2604.17,4551.4,Rhyolite
916.875,214.103,52.19,-999.25,-999.25,-999.25,169.123,162.036,25.8771,5.19905,2.80666,2589.78,4595.59,Rhyolite
916.975,209.404,52.19,-999.25,-999.25,-999.25,165.471,156.278,22.3905,5.43549,2.79192,2575.55,4595.59,Rhyolite
917.075,204.344,52.19,-999.25,-999.25,-999.25,166.68,155.918,17.5911,6.18383,3.27346,2575.55,4595.59,Rhyolite
917.175,200.011,52.19,-999.25,-999.25,-999.25,172.379,161.525,26.5687,5.78292,1.83582,2575.55,4573.28,Rhyolite
917.275,196.845,52.19,-999.25,-999.25,-999.25,178.259,168.274,18.4847,5.56175,3.89351,2561.48,4508.88,Rhyolite
917.375,195.365,52.19,-999.25,-999.25,-999.25,180.45,171.021,28.8785,5.17144,2.54849,2547.55,4423.74,Rhyolite
917.475,196.091,52.19,-999.25,-999.25,-999.25,179.361,169.346,30.5562,2.5007,3.36398,2561.48,4551.4,Rhyolite
917.575,198.943,52.19,-999.25,-999.25,-999.25,178.61,167.27,16.2608,6.14971,3.38433,2561.48,4381.22,Rhyolite
917.675,203.029,52.19,-999.25,-999.25,-999.25,180.779,168.518,19.465,5.01349,3.81311,2604.17,4573.28,Rhyolite
917.775,207.32,52.19,-999.25,-999.25,-999.25,184.671,172.668,8.05623,13.795,2.16573,2575.55,4551.4,Rhyolite
917.875,210.765,52.19,-999.25,-999.25,-999.25,187.482,176.468,28.0791,3.32043,2.52933,2575.55,4423.74,Rhyolite
917.975,212.578,52.19,-999.25,-999.25,-999.25,188.684,178.339,29.234,3.4062,3.39614,2589.78,4761.95,Rhyolite
918.075,212.48,52.19,-999.25,-999.25,-999.25,190.446,180.117,14.5841,8.91613,3.61323,2589.78,4508.88,Rhyolite
918.175,210.669,52.19,-999.25,-999.25,-999.25,194.079,183.789,26.7006,3.50346,3.02758,2604.17,4551.4,Rhyolite
918.275,207.823,52.19,-999.25,-999.25,-999.25,197.515,188.166,30.9032,1.43416,3.51964,2604.17,4618.34,Rhyolite
918.375,204.873,52.19,-999.25,-999.25,-999.25,197.727,190.106,17.3905,7.26352,2.99363,2589.78,4618.34,Rhyolite
918.475,202.336,52.19,-999.25,-999.25,-999.25,194.992,188.629,38.5846,0.00443199,3.74262,2589.78,4618.34,Rhyolite
918.575,200.362,52.19,-999.25,-999.25,-999.25,189.689,184.6,31.4277,3.73121,2.52196,2561.48,4595.59,Rhyolite
918.675,199.571,52.19,-999.25,-999.25,-999.25,178.139,175.431,27.6602,4.98175,3.17489,2547.55,4618.34,Rhyolite
918.775,201.003,52.19,-999.25,-999.25,-999.25,159.756,158.326,14.7162,6.30952,4.47673,2547.55,4573.28,Rhyolite
918.875,204.679,52.19,-999.25,-999.25,-999.25,144.892,140.079,28.3807,4.63663,2.45421,2547.55,4423.75,Rhyolite
918.975,209.454,52.1747,-999.25,-999.25,-999.25,145.891,134.102,16.1843,8.1618,2.77254,3063.73,4467.93,Rhyolite
919.075,213.713,52.1747,-999.25,-999.25,-999.25,162.02,145.191,25.4555,2.69881,2.991,2561.48,4573.28,Rhyolite
919.175,216.141,52.19,-999.25,-999.25,-999.25,180.05,163.437,29.1819,4.98972,2.08781,3125,4573.28,Rhyolite
919.275,216.398,52.1747,-999.25,-999.25,-999.25,189.535,176.185,17.4674,6.79967,2.83655,3104.3,4595.59,Rhyolite
919.375,215.452,52.1747,-999.25,-999.25,-999.25,191.4,180.389,18.3184,11.578,0.4323,3063.73,4595.59,Rhyolite
919.475,214.551,52.1747,-999.25,-999.25,-999.25,192.122,181.384,20.4963,6.38101,2.74535,3104.3,4618.34,Rhyolite
919.575,214.5,52.1747,-999.25,-999.25,-999.25,196.312,184.814,54.5633,0,2.08634,3063.73,4785.16,Rhyolite
919.675,215.315,52.1747,-999.25,-999.25,-999.25,203.048,190.549,15.124,8.37133,2.44748,3063.73,4785.16,Rhyolite
919.775,216.128,52.1747,-999.25,-999.25,-999.25,206.482,194.199,16.5743,7.33422,2.72579,2985.67,4785.16,Rhyolite
919.875,215.995,52.1747,-999.25,-999.25,-999.25,202.873,192.948,24.1209,4.33616,2.49136,2985.67,4739.2,Rhyolite
919.975,214.554,52.1747,-999.25,-999.25,-999.25,195.869,189.45,20.1797,4.78654,3.13371,2985.67,4761.95,Rhyolite
920.075,212.014,52.1747,-999.25,-999.25,-999.25,191.331,187.492,14.444,10.1824,2.10261,3004.81,4595.59,Rhyolite
920.175,209.408,52.1747,-999.25,-999.25,-999.25,189.603,186.205,24.9878,3.31042,3.2624,2985.67,4360.56,Rhyolite
920.275,207.978,52.1747,-999.25,-999.25,-999.25,186.817,182.228,20.1618,6.19337,2.75126,2966.77,4467.93,Rhyolite
920.375,208.27,52.1747,-999.25,-999.25,-999.25,181.52,175.523,17.4524,5.66443,4.24597,2985.67,4595.59,Rhyolite
920.475,209.676,52.1747,-999.25,-999.25,-999.25,175.721,168.967,25.769,2.11696,3.67375,2604.17,4573.28,Rhyolite
920.575,211.199,52.1747,-999.25,-999.25,-999.25,171.328,164.045,8.1038,12.2756,2.23337,2604.17,4595.59,Rhyolite
920.675,212.147,52.1747,-999.25,-999.25,-999.25,169.193,160.899,16.4247,8.6806,3.06851,2589.78,4573.28,Rhyolite
920.775,211.624,52.1747,-999.25,-999.25,-999.25,169.584,160.117,23.3422,3.48939,3.50769,2575.55,4551.4,Rhyolite
920.875,209.438,52.1595,-999.25,-999.25,-999.25,170.321,160,18.9698,6.30268,3.30925,3004.81,4595.59,Rhyolite
920.975,206.624,52.1595,-999.25,-999.25,-999.25,169.907,158.662,16.4226,7.0254,3.85201,2589.78,4618.34,Rhyolite
921.075,204.758,52.1595,-999.25,-999.25,-999.25,170.726,158.029,18.2499,7.35075,2.62507,2604.17,4618.34,Rhyolite
921.175,205.106,52.1595,-999.25,-999.25,-999.25,175.593,161.556,24.5339,5.33749,2.82021,2589.78,4573.28,Rhyolite
921.275,207.706,52.1595,-999.25,-999.25,-999.25,183.211,168.993,24.6367,5.66775,2.26901,2589.78,4595.59,Rhyolite
921.375,211.381,52.1595,-999.25,-999.25,-999.25,189.677,176.416,21.3408,4.79928,3.00639,2575.55,4595.59,Rhyolite
921.475,214.933,52.1595,-999.25,-999.25,-999.25,192.977,180.886,22.2923,6.09902,2.12709,3104.3,5133.93,Rhyolite
921.575,217.86,52.1595,-999.25,-999.25,-999.25,193.84,182.451,22.7656,5.95976,3.25553,3063.73,4618.34,Rhyolite
921.675,219.95,52.1595,-999.25,-999.25,-999.25,193.882,182.798,16.9237,8.10413,2.21249,3043.83,4785.16,Rhyolite
921.775,221.214,52.1595,-999.25,-999.25,-999.25,194.277,183.538,17.6634,7.35463,2.4766,3043.83,4785.16,Rhyolite
921.875,222.088,52.1595,-999.25,-999.25,-999.25,195.476,185.368,26.7261,2.9682,3.3529,3083.88,4665.22,Rhyolite
921.975,222.55,52.1595,-999.25,-999.25,-999.25,196.37,187.407,22.6795,3.79622,2.87351,3083.88,4641.54,Rhyolite
922.075,221.958,52.1595,-999.25,-999.25,-999.25,194.58,187.136,4.89103,14.649,1.30904,2575.55,4641.54,Rhyolite
922.175,219.912,52.1595,-999.25,-999.25,-999.25,189.357,183.028,25.3233,1.93257,4.06383,2575.55,4618.34,Rhyolite
922.275,216.618,52.1595,-999.25,-999.25,-999.25,182.938,176.753,17.776,8.07304,2.1487,2575.55,4423.75,Rhyolite
922.375,212.848,52.1442,-999.25,-999.25,-999.25,178.193,171.572,17.2311,7.61622,3.47503,2575.55,4381.22,Rhyolite
922.475,209.278,52.1595,-999.25,-999.25,-999.25,175.542,168.698,30.176,1.06237,3.06564,2589.78,4360.56,Rhyolite
922.575,206.074,52.1442,-999.25,-999.25,-999.25,173.203,166.506,26.7033,2.17502,3.4851,2575.55,4360.56,Rhyolite
922.675,202.901,52.1442,-999.25,-999.25,-999.25,169.832,163.305,18.9834,6.82344,2.64422,2561.48,4340.28,Rhyolite
922.775,199.878,52.1442,-999.25,-999.25,-999.25,166.105,159.466,17.9227,6.61074,3.10299,2547.55,4340.28,Rhyolite
922.875,197.607,52.1442,-999.25,-999.25,-999.25,163.908,156.897,36.2671,0.06475,2.6137,2561.48,4508.88,Rhyolite
922.975,196.534,52.1442,-999.25,-999.25,-999.25,164.251,157.212,31.8418,1.87754,2.85486,2533.78,4529.94,Rhyolite
923.075,196.688,52.1442,-999.25,-999.25,-999.25,166.98,161.206,16.1782,7.22618,2.61695,2467.11,4423.74,Rhyolite
923.175,197.673,52.1442,-999.25,-999.25,-999.25,171.144,168.852,13.3422,7.35994,3.16518,2320.54,4508.88,Rhyolite
923.275,198.65,52.1442,-999.25,-999.25,-999.25,174.796,178.25,31.1986,1.37327,3.02839,2343.75,4340.28,Rhyolite
923.375,199.147,52.1442,-999.25,-999.25,-999.25,174.925,185.39,17.87,6.52154,2.8398,2391.58,4360.56,Rhyolite
923.475,199.105,52.1289,-999.25,-999.25,-999.25,169.789,187.445,6.37952,11.6327,3.14401,2403.85,4529.94,Rhyolite
923.575,198.808,52.1289,-999.25,-999.25,-999.25,161.005,186.56,13.3412,10.4696,2.25878,2454.19,4381.22,Rhyolite
923.675,198.728,52.1442,-999.25,-999.25,-999.25,150.354,185.864,11.4014,9.66109,3.25374,2506.68,4508.88,Rhyolite
923.775,199.016,52.1289,-999.25,-999.25,-999.25,135.883,181.627,27.3086,1.77977,4.02537,2533.78,4445.62,Rhyolite
923.875,199.166,52.1442,-999.25,-999.25,-999.25,114.943,165.342,28.8821,2.48948,3.40049,2561.48,4529.94,Rhyolite
923.975,198.884,52.1289,-999.25,-999.25,-999.25,90.8971,135.948,24.9811,4.33799,3.46498,2561.48,4573.28,Rhyolite
924.075,198.174,52.1289,-999.25,-999.25,-999.25,72.8065,105.195,26.7642,1.22808,4.61464,2520.16,4402.28,Rhyolite
924.175,197.407,52.1289,-999.25,-999.25,-999.25,65.5777,85.753,14.387,6.44356,3.81611,2547.55,4381.22,Rhyolite
924.275,197.2,52.1289,-999.25,-999.25,-999.25,64.3642,77.399,25.2524,6.30731,2.5101,2547.55,4423.74,Rhyolite
924.375,197.896,52.1289,-999.25,-999.25,-999.25,62.0391,70.7436,15.155,5.77798,4.09163,2520.16,4551.4,Rhyolite
924.475,199.56,52.1289,-999.25,-999.25,-999.25,58.8424,62.0088,16.8464,6.88808,3.28253,2547.55,4573.28,Rhyolite
